id_x,movie,production_budget,domestic_gross,worldwide_gross,total_gross,net_revenue,original_language,popularity,release_date_y,vote_average,vote_count,start_year,runtime_minutes,genres,imdb_averagerating,imdb_numvotes
96,RoboCop,120000000,58607007,242981799,301588806,181588806,en,17.851,2014-02-12,5.8,3390,2014,117.0,"Action,Crime,Sci-Fi",6.2,205798
98,Fantastic Four,120000000,56117548,167849187,223966735,103966735,en,16.36,2015-08-07,4.4,3837,2015,100.0,"Action,Adventure,Drama",4.3,140148
2,Knight and Day,117000000,76423035,258751370,335174405,218174405,en,17.713,2010-06-23,6.0,2494,2010,109.0,"Action,Adventure,Comedy",6.3,169840
3,Venom,116000000,213511408,853628605,1067140013,951140013,en,2.758,2011-07-15,4.3,6,2018,112.0,"Action,Sci-Fi,Thriller",6.7,275406
8,The Wolverine,115000000,132556852,416456852,549013704,434013704,en,4.323,2013-07-25,6.3,6176,2013,126.0,"Action,Adventure,Sci-Fi",6.7,401286
13,Gulliver's Travels,112000000,42779261,232017848,274797109,162797109,en,10.768,2010-12-25,5.1,1282,2010,85.0,"Adventure,Comedy,Family",4.9,61178
14,Ferdinand,111000000,84410380,289847930,374258310,263258310,en,19.479,2017-12-15,7.1,1425,2017,108.0,"Adventure,Animation,Comedy",6.7,40229
15,Deadpool 2,110000000,324591735,786680557,1111272292,1001272292,en,38.894,2018-05-10,7.5,8773,2018,119.0,"Action,Adventure,Comedy",7.8,391735
16,Gravity,110000000,274092705,693698673,967791378,857791378,en,27.836,2013-10-04,7.2,9586,2013,91.0,"Drama,Sci-Fi,Thriller",7.7,710018
19,San Andreas,110000000,155190832,456258539,611449371,501449371,en,27.414,2015-05-29,6.1,5125,2015,114.0,"Action,Adventure,Drama",6.1,192750
20,The Smurfs,110000000,142614158,563749323,706363481,596363481,en,16.533,2011-07-29,5.6,2112,2011,103.0,"Adventure,Animation,Comedy",5.5,77577
26,300: Rise of an Empire,110000000,106580051,330780051,437360102,327360102,en,23.68,2014-03-07,6.0,3870,2014,102.0,"Action,Fantasy,War",6.2,262978
28,Passengers,110000000,100014699,302239672,402254371,292254371,en,14.074,2016-12-21,6.8,7869,2016,116.0,"Drama,Romance,Sci-Fi",7.0,311083
29,The Green Hornet,110000000,98780042,229155503,327935545,217935545,en,14.501,2011-01-13,5.5,1897,2011,119.0,"Action,Comedy,Crime",5.8,148622
31,Real Steel,110000000,85463309,263880341,349343650,239343650,en,14.811,2011-10-06,6.8,4566,2011,127.0,"Action,Drama,Family",7.1,283534
32,The A-Team,110000000,77222099,177241171,254463270,144463270,en,17.097,2010-06-11,6.3,2703,2010,117.0,"Action,Adventure,Thriller",6.8,235256
33,The Smurfs 2,110000000,71017784,348547523,419565307,309565307,en,12.941,2013-07-31,5.7,1200,2013,105.0,"Adventure,Animation,Comedy",5.4,34229
36,Ender's Game,110000000,61737191,127983283,189720474,79720474,en,15.533,2013-11-01,6.6,3558,2013,114.0,"Action,Adventure,Fantasy",6.6,211722
40,Ghost in the Shell,110000000,40563557,167910690,208474247,98474247,en,21.308,2017-03-31,6.0,5128,2017,107.0,"Action,Drama,Sci-Fi",6.4,176499
46,The Martian,108000000,228433663,655271443,883705106,775705106,en,22.856,2015-10-02,7.7,12172,2015,144.0,"Adventure,Drama,Sci-Fi",8.0,680116
47,Allied,106000000,40098064,119266661,159364725,53364725,en,19.611,2016-11-23,6.7,2765,2016,124.0,"Action,Drama,Romance",7.1,125741
52,Ice Age: Collision Course,105000000,64063008,402156682,466219690,361219690,en,18.233,2016-07-22,5.9,2430,2016,94.0,"Adventure,Animation,Comedy",5.7,48932
54,Kingsman: The Golden Circle,104000000,100234838,408803696,509038534,405038534,en,24.337,2017-09-22,7.0,5531,2017,141.0,"Action,Adventure,Comedy",6.8,230797
58,A Wrinkle in Time,103000000,100478608,133401882,233880490,130880490,en,12.529,2018-03-09,5.0,1073,2018,109.0,"Adventure,Family,Fantasy",4.2,34888
62,Bumblebee,102000000,127195589,465195589,592391178,490391178,en,43.078,2018-12-21,6.5,2425,2018,114.0,"Action,Adventure,Sci-Fi",6.9,94155
63,Cloud Atlas,102000000,27108272,130673154,157781426,55781426,en,14.681,2012-10-26,6.8,4505,2012,172.0,"Action,Drama,Mystery",7.4,326473
69,Django Unchained,100000000,162805434,449948323,612753757,512753757,en,21.26,2012-12-25,8.0,15725,2012,165.0,"Drama,Western",8.4,1211405
70,Little Fockers,100000000,148438600,310650574,459089174,359089174,en,12.153,2010-12-21,5.6,1883,2010,98.0,"Comedy,Romance",5.5,99222
74,The Other Guys,100000000,119219978,170936470,290156448,190156448,en,13.508,2010-08-06,6.2,2187,2010,107.0,"Action,Comedy,Crime",6.7,221664
76,The Wolf of Wall Street,100000000,116900694,389870414,506771108,406771108,en,29.518,2013-12-25,7.9,12411,2013,180.0,"Biography,Crime,Drama",8.2,1035358
77,Epic,100000000,107518682,262794441,370313123,270313123,en,13.995,2013-05-24,6.4,1670,2013,102.0,"Adventure,Animation,Family",6.7,95318
81,The Expendables 2,100000000,85028192,311979256,397007448,297007448,en,17.216,2012-08-17,6.2,4219,2012,103.0,"Action,Adventure,Thriller",6.6,277584
84,Hercules,100000000,72688614,243388614,316077228,216077228,en,23.922,2014-07-25,5.6,2606,2014,98.0,"Action,Adventure,Fantasy",6.0,137287
85,The Tourist,100000000,67631157,278731369,346362526,246362526,en,10.307,2010-12-10,6.1,3133,2010,103.0,"Action,Adventure,Thriller",6.0,206714
90,Legend of the Guardians: The Owls of Ga'Hoole,100000000,55675313,139716717,195392030,95392030,en,10.754,2010-09-24,6.6,1223,2010,97.0,"Action,Adventure,Animation",7.0,73790
96,The Expendables 3,100000000,39322544,209461378,248783922,148783922,en,18.797,2014-08-15,6.1,2876,2014,126.0,"Action,Adventure,Thriller",6.1,156432
98,Green Zone,100000000,35497337,97523020,133020357,33020357,en,11.519,2010-03-11,6.4,1176,2010,115.0,"Action,Drama,Thriller",6.8,122132
99,Geostorm,100000000,33700160,220796009,254496169,154496169,en,13.653,2017-10-20,5.8,2246,2017,109.0,"Action,Sci-Fi,Thriller",5.3,78287
100,Point Break,100000000,28782481,126704591,155487072,55487072,en,9.435,2015-12-25,5.6,1260,2015,114.0,"Action,Crime,Sport",5.3,53802
1,In the Heart of the Sea,100000000,25020758,89693309,114714067,14714067,en,14.33,2015-12-11,6.6,2137,2015,122.0,"Action,Adventure,Biography",6.9,108628
2,Transcendence,100000000,23022309,103039258,126061567,26061567,en,0.6,2012-06-09,5.5,2,2012,98.0,Drama,6.1,22
4,Mortal Engines,100000000,15951040,85287417,101238457,1238457,en,40.095,2018-12-14,6.0,1751,2018,128.0,"Action,Adventure,Fantasy",6.1,70193
7,The Peanuts Movie,99000000,130178411,250091610,380270021,281270021,en,11.344,2015-11-01,6.6,894,2015,88.0,"Adventure,Animation,Comedy",7.1,39149
12,Alien: Covenant,97000000,74262031,238521247,312783278,215783278,en,24.651,2017-05-19,5.9,4971,2017,122.0,"Horror,Sci-Fi,Thriller",6.4,226920
13,Cinderella,95000000,201151353,534551353,735702706,640702706,ru,0.955,2012-06-06,4.6,8,2015,105.0,"Drama,Family,Fantasy",6.9,142792
14,Ice Age: Continental Drift,95000000,161321843,879765137,1041086980,946086980,en,17.537,2012-07-13,6.3,4598,2012,88.0,"Adventure,Animation,Comedy",6.6,175601
16,Sex and the City 2,95000000,95347692,294680778,390028470,295028470,en,9.986,2010-05-27,5.9,809,2010,146.0,"Comedy,Drama,Romance",4.4,69199
17,Percy Jackson & the Olympians: The Lightning Thief,95000000,88768303,223050874,311819177,216819177,en,26.691,2010-02-11,6.1,4229,2010,118.0,"Adventure,Family,Fantasy",5.9,165108
18,The Campaign,95000000,86907746,104907746,191815492,96815492,en,10.266,2012-08-10,5.7,982,2012,85.0,Comedy,6.1,118678
19,Unstoppable,95000000,81562942,165720921,247283863,152283863,en,14.01,2010-11-12,6.4,1913,2010,98.0,"Action,Thriller",6.8,173019
23,Ben-Hur,95000000,26410477,91669648,118080125,23080125,en,10.11,2016-08-19,5.6,1068,2016,123.0,"Action,Adventure,Drama",5.7,37975
24,Seventh Son,95000000,17725785,108874967,126600752,31600752,en,22.856,2015-02-06,5.3,1549,2014,102.0,"Action,Adventure,Fantasy",5.5,66565
29,Kingsman: The Secret Service,94000000,128261724,404561724,532823448,438823448,en,26.103,2015-02-13,7.6,10287,2014,129.0,"Action,Adventure,Comedy",7.7,544510
31,Rise of the Planet of the Apes,93000000,176760185,470986200,647746385,554746385,en,22.995,2011-08-04,7.2,7259,2011,105.0,"Action,Drama,Sci-Fi",7.6,473020
34,A Good Day to Die Hard,92000000,67349198,304249198,371598396,279598396,en,15.858,2013-02-14,5.2,4437,2013,98.0,"Action,Thriller",5.3,188383
37,The Secret Life of Walter Mitty,91000000,58236838,187861183,246098021,155098021,en,10.743,2013-12-25,7.1,4859,2013,114.0,"Adventure,Comedy,Drama",7.3,275300
38,Jumanji: Welcome to the Jungle,90000000,404508916,964496193,1369005109,1279005109,en,20.395,2017-12-20,6.7,7213,2017,119.0,"Action,Adventure,Comedy",7.0,242735
42,Sherlock Holmes,90000000,209028679,498438212,707466891,617466891,en,5.39,2010-01-26,5.6,53,2011,77.0,Adventure,5.4,48
46,Rio,90000000,143619809,487519809,631139618,541139618,en,14.695,2011-04-15,6.6,3730,2011,96.0,"Adventure,Animation,Comedy",6.9,191621
51,The Girl with the Dragon Tattoo,90000000,102515793,239373970,341889763,251889763,en,17.823,2011-12-14,7.3,3971,2011,158.0,"Crime,Drama,Mystery",7.8,387580
55,The Magnificent Seven,90000000,93432655,162525156,255957811,165957811,en,18.487,2016-09-23,6.2,3647,2016,132.0,"Action,Adventure,Western",6.9,168514
56,Alvin and the Chipmunks: The Road Chip,90000000,85886987,249517956,335404943,245404943,en,14.973,2015-12-18,5.8,852,2015,92.0,"Adventure,Animation,Comedy",5.1,14507
59,Pixels,90000000,78765986,244041804,322807790,232807790,en,2.172,2010-04-01,7.1,35,2010,100.0,"Action,Comedy",4.6,54
64,Percy Jackson: Sea of Monsters,90000000,68559554,200859554,269419108,179419108,en,15.762,2013-08-07,5.9,3109,2013,106.0,"Adventure,Family,Fantasy",5.8,102313
66,Now You See Me 2,90000000,65075540,328325007,393400547,303400547,en,25.805,2016-06-10,6.8,6744,2016,129.0,"Action,Adventure,Comedy",6.5,216219
68,The Saint,90000000,61363304,169400000,230763304,140763304,en,6.958,2017-07-11,5.1,133,2016,96.0,Drama,6.4,516
70,Tomb Raider,90000000,58250803,273477501,331728304,241728304,en,24.968,2018-03-16,6.3,4310,2018,119.0,"Action,Adventure,Fantasy",6.3,163560
76,Conan the Barbarian,90000000,21295021,63356133,84651154,-5348846,en,17.046,2011-08-19,5.2,1024,2011,113.0,"Action,Adventure,Fantasy",5.2,90834
77,The Three Musketeers,90000000,20377913,139877913,160255826,70255826,en,11.932,2011-10-20,5.7,1596,2011,110.0,"Action,Adventure,Romance",5.8,98408
78,The Promise,90000000,8224288,10551417,18775705,-71224295,en,0.6,2013-10-16,9.0,1,2017,,Comedy,8.8,53
79,The Nutcracker in 3D,90000000,195459,20466016,20661475,-69338525,en,7.566,2010-11-24,5.5,97,2010,110.0,"Action,Family,Fantasy",4.3,3119
80,Bright,90000000,0,0,0,-90000000,en,15.677,2017-12-22,6.2,3181,2017,117.0,"Action,Crime,Fantasy",6.4,147834
84,The Predator,88000000,51024708,159487563,210512271,122512271,en,29.473,2018-09-14,5.2,2018,2018,107.0,"Action,Adventure,Sci-Fi",5.4,94888
95,Divergent,85000000,150947895,276014965,426962860,341962860,en,16.982,2014-03-21,6.9,8279,2014,139.0,"Action,Adventure,Mystery",6.7,399703
96,Hotel Transylvania,85000000,148313048,378505812,526818860,441818860,en,15.318,2012-09-28,6.9,5013,2012,91.0,"Animation,Comedy,Family",7.1,204571
99,Safe House,85000000,126181630,208542162,334723792,249723792,en,13.116,2012-02-10,6.4,1997,2012,115.0,"Action,Adventure,Crime",6.8,192655
5,Tower Heist,85000000,78046570,150422946,228469516,143469516,en,12.213,2011-11-04,6.0,1592,2011,104.0,"Action,Comedy,Crime",6.2,125102
7,Mirror Mirror,85000000,64935167,173613482,238548649,153548649,en,13.221,2012-03-30,5.8,2099,2012,106.0,"Adventure,Comedy,Drama",5.6,79510
14,Arthur Christmas,85000000,46462469,149717124,196179593,111179593,en,12.981,2011-11-23,6.7,692,2011,97.0,"Adventure,Animation,Comedy",7.1,45439
15,xXx: Return of Xander Cage,85000000,44898413,345033359,389931772,304931772,en,21.749,2017-01-20,5.6,2452,2017,107.0,"Action,Adventure,Thriller",5.2,77976
17,Cats & Dogs: The Revenge of Kitty Galore,85000000,43585753,113026383,156612136,71612136,en,10.544,2010-07-30,4.9,273,2010,82.0,"Action,Comedy,Family",4.3,12642
24,Father's Day,85000000,28681080,35681080,64362160,-20637840,en,3.186,2011-06-19,5.9,37,2011,99.0,"Action,Comedy,Horror",6.0,2482
25,The Greatest Showman,84000000,174340174,386665550,561005724,477005724,en,22.009,2017-12-20,8.0,5197,2017,105.0,"Biography,Drama,Musical",7.6,199663
28,RED 2,84000000,53262560,141507355,194769915,110769915,en,14.994,2013-07-19,6.5,2368,2013,116.0,"Action,Comedy,Crime",6.6,148846
34,The Expendables,82000000,103068524,268268174,371336698,289336698,en,21.517,2010-08-03,6.1,4647,2010,103.0,"Action,Adventure,Thriller",6.5,307897
38,The Hunger Games,80000000,408010692,677923379,1085934071,1005934071,en,14.212,2012-03-23,7.1,14587,2012,142.0,"Action,Adventure,Sci-Fi",7.2,795227
39,The Hangover Part II,80000000,254464305,586464305,840928610,760928610,en,32.266,2011-05-25,6.4,6231,2011,102.0,"Comedy,Mystery",6.5,432800
41,The Lego Batman Movie,80000000,175750384,310660018,486410402,406410402,en,19.352,2017-02-10,7.2,2882,2017,104.0,"Action,Animation,Comedy",7.3,116433
42,Hotel Transylvania 2,80000000,169700110,469500298,639200408,559200408,en,16.553,2015-09-25,6.7,3184,2015,89.0,"Animation,Comedy,Family",6.7,92905
48,Grown Ups 2,80000000,133668525,247023808,380692333,300692333,en,11.289,2013-07-12,5.9,2090,2013,101.0,Comedy,5.4,128500
49,Alvin and the Chipmunks: Chipwrecked,80000000,133107389,349088523,482195912,402195912,en,12.672,2011-12-16,5.5,1055,2011,87.0,"Adventure,Animation,Comedy",4.4,28158
52,Shutter Island,80000000,128012934,299461782,427474716,347474716,en,18.06,2010-02-18,8.1,12625,2010,138.0,"Mystery,Thriller",8.1,1005960
62,Yogi Bear,80000000,100246011,204774690,305020701,225020701,en,9.096,2010-12-17,5.3,387,2010,80.0,"Adventure,Animation,Comedy",4.6,18934
64,The Book of Eli,80000000,94835059,158750817,253585876,173585876,en,18.985,2010-01-11,6.7,3495,2010,118.0,"Action,Adventure,Drama",6.9,271307
68,Fury,80000000,85817906,210315681,296133587,216133587,en,29.117,2014-10-17,7.4,6653,2014,134.0,"Action,Drama,War",7.6,381993
69,Smallfoot,80000000,83240103,213691277,296931380,216931380,en,26.231,2018-09-28,6.6,600,2018,96.0,"Adventure,Animation,Comedy",6.7,23295
71,Zookeeper,80000000,80360866,170805525,251166391,171166391,en,10.764,2011-07-08,5.3,886,2011,102.0,"Comedy,Family,Romance",5.2,52396
73,Conspiracy Theory,80000000,76118990,142783718,218902708,138902708,en,10.151,1997-08-08,6.5,707,2016,79.0,"Horror,Thriller",5.8,688
89,Evolution,80000000,38311134,98341932,136653066,56653066,fr,4.208,2015-09-14,6.3,73,2015,81.0,"Drama,Mystery,Sci-Fi",6.0,5266
95,Daylight,80000000,32908290,158908290,191816580,111816580,en,1.4,2011-07-17,4.2,3,2010,75.0,"Crime,Horror,Thriller",5.1,201
96,The Last Witch Hunter,80000000,27367660,130818912,158186572,78186572,en,16.685,2015-10-23,5.8,2193,2015,106.0,"Action,Adventure,Fantasy",6.0,86118
97,Pompeii,80000000,23169033,108469033,131638066,51638066,en,25.215,2014-02-21,5.4,2078,2014,105.0,"Action,Adventure,Drama",5.5,100467
10,Journey 2: The Mysterious Island,79000000,103860290,318146162,422006452,343006452,en,14.454,2012-02-10,5.9,2152,2012,94.0,"Action,Adventure,Comedy",5.8,83507
11,Jack and Jill,79000000,74158157,150519217,224677374,145677374,en,11.277,2011-11-11,4.1,1124,2011,91.0,Comedy,3.3,71361
13,Cloudy with a Chance of Meatballs 2,78000000,119793567,274392649,394186216,316186216,en,18.335,2013-09-27,6.4,1679,2013,95.0,"Adventure,Animation,Comedy",6.4,81010
19,The Little Prince,77500000,1311213,102028919,103340132,25840132,en,8.512,2016-08-05,7.6,1493,2019,93.0,Action,8.3,6
21,The Equalizer 2,77000000,102084362,190453132,292537494,215537494,en,22.961,2018-07-20,6.4,2089,2018,121.0,"Action,Crime,Thriller",6.7,97963
22,Despicable Me 2,76000000,368065385,975216835,1343282220,1267282220,en,19.014,2013-07-03,6.9,7319,2013,98.0,"Adventure,Animation,Comedy",7.4,344230
26,The Secret Life of Pets,75000000,368384330,886750534,1255134864,1180134864,en,9.909,2016-07-08,6.1,5374,2016,87.0,"Adventure,Animation,Comedy",6.5,161997
29,Sing,75000000,270329045,634454789,904783834,829783834,en,17.572,2016-12-21,6.9,4303,2016,108.0,"Animation,Comedy,Family",7.1,115951
30,Despicable Me 3,75000000,264624300,1034727750,1299352050,1224352050,en,16.407,2017-06-30,6.3,4106,2017,89.0,"Adventure,Animation,Comedy",6.3,92580
34,Grown Ups,75000000,162001186,272223430,434224616,359224616,en,14.291,2010-06-24,6.1,3171,2010,102.0,Comedy,6.0,210377
41,Now You See Me,75000000,117723989,342769200,460493189,385493189,en,16.646,2013-05-31,7.4,9871,2013,115.0,"Crime,Mystery,Thriller",7.3,553156
43,Christopher Robin,75000000,99215042,197504758,296719800,221719800,en,20.931,2018-08-03,7.4,1280,2018,104.0,"Adventure,Animation,Comedy",7.3,52737
45,Immortals,75000000,83504017,211562435,295066452,220066452,en,14.774,2011-11-11,5.8,1431,2011,110.0,"Action,Drama,Fantasy",6.0,152992
51,Life,75000000,64062587,73521587,137584174,62584174,en,6.425,2015-12-04,6.1,210,2010,75.0,Documentary,7.8,5
54,Killers,75000000,47059963,95572749,142632712,67632712,en,10.221,2010-06-04,5.8,1314,2010,100.0,"Action,Comedy,Romance",5.4,82237
62,Sucker Punch,75000000,36392502,89758389,126150891,51150891,en,14.416,2011-03-25,6.0,2716,2011,110.0,"Action,Adventure,Fantasy",6.1,218371
63,Hostage,75000000,34636443,77636443,112272886,37272886,en,0.687,2013-09-03,3.8,3,2012,91.0,Thriller,5.7,446
64,Inferno,75000000,34343574,219519367,253862941,178862941,en,17.41,2016-10-28,5.9,3877,2010,100.0,Thriller,6.3,50
73,Minions,74000000,336045770,1160336173,1496381943,1422381943,en,9.338,2015-07-10,6.4,7343,2015,91.0,"Adventure,Animation,Comedy",6.4,193917
74,The SpongeBob Movie: Sponge Out of Water,74000000,162994032,311013181,474007213,400007213,en,13.815,2015-02-06,5.7,1165,2015,92.0,"Adventure,Animation,Comedy",6.0,43560
77,The Angry Birds Movie,73000000,107509366,352327887,459837253,386837253,en,17.998,2016-05-20,6.0,1851,2016,97.0,"Action,Animation,Comedy",6.3,69624
9,Olympus Has Fallen,70000000,98927592,172878928,271806520,201806520,en,13.864,2013-03-22,6.2,4086,2013,119.0,"Action,Thriller",6.5,235443
12,War Horse,70000000,79883359,156815529,236698888,166698888,en,10.378,2011-12-25,7.2,1849,2011,146.0,"Drama,History,War",7.2,136447
14,The Monuments Men,70000000,78031620,158702748,236734368,166734368,en,12.861,2014-02-07,5.9,2229,2014,118.0,"Comedy,Drama,History",6.1,117638
15,Storks,70000000,72679278,183353431,256032709,186032709,en,12.101,2016-09-23,6.5,1308,2016,87.0,"Adventure,Animation,Comedy",6.8,50448
18,Wolf,70000000,65011757,131011757,196023514,126023514,en,0.6,2012-03-11,7.0,2,2010,98.0,"Action,Crime,Drama",4.7,87
20,The Lego Ninjago Movie,70000000,59281555,122737201,182018756,112018756,en,14.607,2017-09-22,6.3,424,2017,101.0,"Action,Adventure,Animation",6.0,18926
21,Dracula Untold,70000000,55991880,220241723,276233603,206233603,en,29.043,2014-10-03,6.2,3719,2014,92.0,"Action,Drama,Fantasy",6.3,164829
22,The Guardian,70000000,55011732,94973540,149985272,79985272,en,0.84,2010-10-01,5.3,2,2016,72.0,"Action,Mystery,Sci-Fi",6.7,19
25,The Dilemma,70000000,48475290,70546865,119022155,49022155,en,9.518,2011-01-13,5.3,448,2011,111.0,"Comedy,Drama",5.3,48148
29,Rock of Ages,70000000,38518613,61031932,99550545,29550545,en,11.369,2012-06-15,6.1,686,2012,123.0,"Comedy,Drama,Musical",5.9,69910
34,Bad Company,70000000,30157016,69157016,99314032,29314032,en,1.836,2018-08-14,10.0,1,2010,87.0,Thriller,5.1,10
36,The Finest Hours,70000000,27569558,49252761,76822319,6822319,en,12.673,2016-01-29,6.4,943,2016,117.0,"Action,Drama,History",6.8,55981
37,Escape Plan,70000000,25135965,103735965,128871930,58871930,en,17.88,2013-10-18,6.7,2799,2013,115.0,"Action,Crime,Mystery",6.7,211587
38,Killer Elite,70000000,25124986,65409046,90534032,20534032,en,15.135,2011-09-23,6.2,1093,2011,116.0,"Action,Crime,Thriller",6.5,117711
